power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar,chargeeffi,costfrac
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,1000,0.6,[4905.22074726],160.41316527842352,61.230769230769226,100,40083.65298511516,489052.55511641846,472181.7618274203,147807.95775480516,252116.24093885458,153.84615384615384,274.56473083616027,0.923076923076923,0.097
700000,1000,0.6,[4483.39258688],133.11073635017652,50.71527393996737,100,49469.70388921584,414702.66175668366,517440.89998418937,121478.04413788911,209622.74747813356,169.87772990876707,238.09794702547623,0.923076923076923,0.097
900000,1000,0.6,[4272.6035735],112.16202501472685,42.75902644562514,100,57723.166690503385,369272.13127148844,543120.9083527261,105540.4690530321,184298.46957023075,179.43878857170802,216.3002451387642,0.923076923076923,0.097
1100000,1000,0.6,[4095.93482656],97.52503335592566,38.136292349550395,100,63500.65725120323,342353.2766688443,557197.4010888258,96195.41972348787,169150.85052217942,184.9724220912505,204.1075002386212,0.923076923076923,0.097
1300000,1000,0.6,[3874.62738909],83.51824163987143,33.43532098700132,100,70603.52652471617,315046.6805407119,569944.5460048467,86717.14063469849,153518.6711122831,190.16839451524027,191.6036276813929,0.923076923076923,0.097
1200000,1000,0.6,[4000.93323741],89.58969122590528,35.867620459168485,100,66621.2590328188,328325.88781856507,564453.8921711451,91411.17233689144,161365.1181779265,187.8980022060902,198.048759900965,0.923076923076923,0.097
1300000,1000,0.6,[3874.62738909],83.51824163987143,33.43532098700132,100,70603.52652471617,315046.6805407119,569944.5460048467,86717.14063469849,153518.6711122831,190.16839451524027,191.6036276813929,0.923076923076923,0.097
1250000,1000,0.6,[3923.32664469],86.06891798205801,34.598292791200905,100,68664.03441166657,320486.01985451963,568072.93662815,88799.20891615187,156943.5690558352,189.35947086249382,194.2654570283752,0.923076923076923,0.097
1300000,1000,0.6,[3874.62738909],83.51824163987143,33.43532098700132,100,70603.52652471617,315046.6805407119,569944.5460048467,86717.14063469849,153518.6711122831,190.16839451524027,191.6036276813929,0.923076923076923,0.097
1260000,1000,0.6,[3915.54383502],85.90047452524335,34.4521813414437,100,68935.56024699072,319997.6909387371,568100.2481692809,88581.54026990212,156567.72888453308,189.3781361338312,193.97484738396142,0.923076923076923,0.097
1270000,1000,0.6,[3897.7985294],85.19335864039505,34.21966861501382,100,69343.10233780791,319046.00000686233,568274.1709734763,88181.88591651917,155857.07006276838,189.46107302996066,193.60985565105463,0.923076923076923,0.097
1280000,1000,0.6,[3886.45950134],84.79583230900751,34.031514916835135,100,69675.96827230707,318194.78846829286,568508.4999020374,87852.33797067613,155290.70271998167,189.56461230794503,193.1822575809974,0.923076923076923,0.097
1290000,1000,0.6,[3877.38095542],84.251061676874,33.66335740546501,100,70298.0826523301,316715.85760788235,568927.93941028,87244.88237834029,154326.2418912302,189.75332068311195,192.37503408145923,0.923076923076923,0.097
1285000,1000,0.6,[3877.02737335],84.53809069338237,33.83462389882001,100,70038.93064590974,317563.8496347711,568529.9174410108,87558.87267777004,154792.21883027226,189.58560487444123,192.8263844449445,0.923076923076923,0.097
1281000,1000,0.6,[3884.62063198],84.76044621626376,33.989203136187626,100,69754.15503066995,318020.41168636916,568549.1652263578,87784.04184387502,155176.40657286637,189.5825898828546,193.07184000339802,0.923076923076923,0.097
1282000,1000,0.6,[3884.62063198],84.76044621626376,33.989203136187626,100,69754.15503066995,318020.41168636916,568549.1652263578,87784.04184387502,155176.40657286637,189.5825898828546,193.07184000339802,0.923076923076923,0.097
1283000,1000,0.6,[3876.15810101],84.58314536135666,33.8409556723403,100,70037.78176383741,317612.8484277035,568486.1513544017,87576.01920684686,154811.81607949798,189.5674622569046,192.8358667785754,0.923076923076923,0.097
500000,2000,0.6,[3946.95944366],156.3987523192873,60.59905057030088,100,41969.80146020852,487462.0503067488,466787.68364917,148210.45212604632,247781.52696200632,152.12721787528616,276.9326265673596,0.923076923076923,0.097
700000,2000,0.6,[3811.9360661],125.29467718066476,50.0,100,51761.1440782283,408789.0972701737,515976.44629958767,119819.97603775572,203396.92032530348,169.49152542372883,237.164879987249,0.923076923076923,0.097
900000,2000,0.6,[3582.8580259],106.56889721155261,42.40635898111223,100,60202.64258948743,365396.6155523386,539558.2005674726,104464.23047435895,178727.71309260698,178.3084861265875,215.77603762917443,0.923076923076923,0.097
1100000,2000,0.6,[3328.90576961],92.36292774321265,37.60599206899638,100,66639.99974725269,337288.27416196896,553326.3090666874,94572.86613227219,162302.26071524425,183.8235294117647,202.82451923076923,0.923076923076923,0.097
1300000,2000,0.6,[3201.06659251],80.31446742712076,32.546859538578474,100,72860.28587001223,312198.6989273668,565712.9233495096,84958.38706939333,147443.34943041415,189.47511365567846,192.4013702372333,0.923076923076923,0.097
1200000,2000,0.6,[3184.3622843],85.32313448225375,35.38175046554935,100,69885.15655244916,324746.82247284724,558858.1211343344,90002.48243377292,154608.53777852652,186.21973929236498,197.55569908749197,0.923076923076923,0.097
1300000,2000,0.6,[3201.06659251],80.31446742712076,32.546859538578474,100,72860.28587001223,312198.6989273668,565712.9233495096,84958.38706939333,147443.34943041415,189.47511365567846,192.4013702372333,0.923076923076923,0.097
1250000,2000,0.6,[3172.49799204],82.7359810742531,33.95420465820547,100,71586.3896775265,318503.4361360962,561878.5592304125,87490.75269954327,150885.35791714935,187.63010040282538,194.89320106357914,0.923076923076923,0.097
1210000,2000,0.6,[3171.61906041],84.8721288065733,35.162452273222684,100,70248.84651034928,323892.0672011625,559040.490574169,89634.52065148087,153983.93071122613,186.31479231832563,197.1618863916529,0.923076923076923,0.097
1220000,2000,0.6,[3152.96254211],84.3941778301769,34.783653286927965,100,70919.31024522723,322810.7715177488,558994.9024819196,89088.38986875881,153058.4991818349,186.33241918020585,196.5775006471588,0.923076923076923,0.097
1230000,2000,0.6,[3142.66305564],83.48123643356122,34.604447299647234,100,71149.75592038815,320857.9990447077,560292.040094639,88535.39949997787,152155.5642089656,186.8444362867222,195.71894738121355,0.923076923076923,0.097
1240000,2000,0.6,[3127.68894996],82.95611122838665,34.3222859774703,100,71600.87700794218,319969.0261432044,560375.4808548262,88098.9030684362,151425.4957609928,186.91588785046727,195.3597267266691,0.923076923076923,0.097
1250000,2000,0.6,[3172.49799204],82.7359810742531,33.95420465820547,100,71586.3896775265,318503.4361360962,561878.5592304125,87490.75269954327,150885.35791714935,187.63010040282538,194.89320106357914,0.923076923076923,0.097
1245000,2000,0.6,[3153.00322714],82.64948358159825,34.01679787922586,100,71718.64745519441,318579.0769568844,561542.085303469,87561.39972553462,150831.8856379223,187.45227875219925,194.81647541746418,0.923076923076923,0.097
1241000,2000,0.6,[3127.24921913],82.9350840562303,34.29975861159049,100,71631.3651151222,319931.1783103262,560365.597077286,88071.06936714544,151383.88603373515,186.91588785046727,195.34904720460213,0.923076923076923,0.097
1242000,2000,0.6,[3137.57017612],82.6759917450126,34.18558434609799,100,71664.86676729913,318943.8745433785,561222.0495542561,87784.55232618096,151029.54756102886,187.26591760299624,194.90942444393485,0.923076923076923,0.097
1243000,2000,0.6,[3138.85040355],82.69342665462497,34.17960933022012,100,71658.86415872209,318971.0828874068,561213.4495212048,87784.72166212791,151041.33990411847,187.26591760299624,194.93276434970778,0.923076923076923,0.097
1244000,2000,0.6,[3135.1534511],82.59468375968666,34.08239700374533,100,71826.0210697942,318725.10572299507,561188.0205508611,87650.61225264323,150821.3165504249,187.26591760299624,194.80057841270863,0.923076923076923,0.097
1245000,2000,0.6,[3153.00322714],82.64948358159825,34.01679787922586,100,71718.64745519441,318579.0769568844,561542.085303469,87561.39972553462,150831.8856379223,187.45227875219925,194.81647541746418,0.923076923076923,0.097
500000,5000,0.6,[2900.24036077],153.6529491937814,59.6363478845584,100,47431.09500864505,507573.937748752,439858.91865292675,155697.42018988944,253441.2660925045,143.13351813986384,289.01734104046244,0.923076923076923,0.097
700000,5000,0.6,[2731.65241435],118.34676891451696,48.32141155728544,100,59030.78701933032,412585.35523999116,498267.36901529855,119723.5323475315,197175.73257429368,163.53983684403343,241.33879013634854,0.923076923076923,0.097
900000,5000,0.6,[2521.80419295],98.18966373682733,40.90121317157711,100,68205.75990291021,364241.82736362366,524556.3592237686,102116.05785486438,169033.85016476928,173.3102253032929,217.21339368139598,0.923076923076923,0.097
1100000,5000,0.6,[2503.2606451],85.33767170364091,35.451391048506984,100,73708.09698296647,335757.631912714,540794.2295076749,91364.33655503027,152883.9645769714,179.89089523085372,205.08776862148818,0.923076923076923,0.097
1300000,5000,0.6,[2375.96925802],69.96955866751753,29.566854990583806,100,80123.96447407737,303067.0576844902,558762.8080570763,78834.77093921657,133651.01645064045,188.32391713747646,192.5425924062569,0.923076923076923,0.097
1200000,5000,0.6,[2538.53397933],79.52463747920449,32.64851724724312,100,76109.72887141326,322424.0060887649,548883.603436533,86109.86671749318,145409.727797727,183.51902657426945,199.8805789852109,0.923076923076923,0.097
1150000,5000,0.6,[2600.66827871],83.20020879364945,34.02800724479127,100,73905.57972511549,329695.49859536847,546030.8671232301,88986.70342440075,150109.522032106,182.2430739094164,203.05035400143638,0.923076923076923,0.097
1200000,5000,0.6,[2538.53397933],79.52463747920449,32.64851724724312,100,76109.72887141326,322424.0060887649,548883.603436533,86109.86671749318,145409.727797727,183.51902657426945,199.8805789852109,0.923076923076923,0.097
1160000,5000,0.6,[2588.50469186],82.45154033853619,33.742150800219875,100,74365.29904840811,328100.6417967402,546699.3241844802,88376.59779695264,149115.56568607487,182.52851019223175,202.32075828536532,0.923076923076923,0.097
1170000,5000,0.6,[2580.24888564],81.63686852645876,33.384776744278255,100,74891.79732155267,325868.99463430943,547843.5495708694,87578.58626707763,147861.1641173622,183.00885509813665,201.1931706259107,0.923076923076923,0.097
1165000,5000,0.6,[2579.49452431],81.84900678130728,33.45521023765997,100,74821.4561018794,326541.5819270799,547366.8194878355,87782.37186847186,148165.1348171693,182.81535648994515,201.5350117296563,0.923076923076923,0.097
1170000,5000,0.6,[2580.24888564],81.63686852645876,33.384776744278255,100,74891.79732155267,325868.99463430943,547843.5495708694,87578.58626707763,147861.1641173622,183.00885509813665,201.1931706259107,0.923076923076923,0.097
1166000,5000,0.6,[2579.27615313],81.84233270801717,33.45521023765997,100,74822.9517309331,326537.42781684943,547366.9196977699,87780.87623941817,148161.39275535743,182.81535648994515,201.5350117296563,0.923076923076923,0.097
1167000,5000,0.6,[2579.45272471],81.84266547548786,33.4544554219881,100,74821.50621762706,326535.34814232215,547371.4208334819,87780.09389315704,148161.57146454294,182.81743015937334,201.53482649992523,0.923076923076923,0.097
1168000,5000,0.6,[2580.37497349],81.76404940398321,33.424218520792735,100,74845.16930475185,326262.3764517652,547574.6415876595,87697.2610301186,148042.56773011864,182.90049856925071,201.39605460434348,0.923076923076923,0.097
1169000,5000,0.6,[2580.37497349],81.76404940398332,33.424218520792735,100,74845.16930475176,326262.3764517653,547574.6415876596,87697.26103011867,148042.56773011875,182.90049856925074,201.39605460434353,0.923076923076923,0.097
1170000,5000,0.6,[2580.24888564],81.63686852645876,33.384776744278255,100,74891.79732155267,325868.99463430943,547843.5495708694,87578.58626707763,147861.1641173622,183.00885509813665,201.1931706259107,0.923076923076923,0.097
500000,10000,0.6,[1751.64796207],152.4495595909366,55.90412686798589,100,52596.174657312855,501907.581494067,432569.8971696623,152388.25718821023,243195.60970084823,141.24293785310735,300.61038276338695,0.923076923076923,0.097
700000,10000,0.6,[1577.82318736],115.37890141029754,43.6995912499949,100,66135.18524411136,401350.9374573758,491825.17483430705,112162.0562484746,180436.94195470965,163.07529342832376,248.52227936850815,0.923076923076923,0.097
900000,10000,0.6,[1430.89188398],95.07774977803315,36.29390455337093,100,74327.06467081736,352293.061286656,519411.70934739587,93138.04022340185,150618.346641481,174.53724779898369,224.59321320548466,0.923076923076923,0.097
1100000,10000,0.6,[1234.66528271],78.87562596476562,30.300969516152197,100,82078.86088818466,316574.76221424027,536957.8767137267,78795.10671119667,127759.94448678299,182.937087884115,208.79392009388383,0.923076923076923,0.097
1000000,10000,0.6,[1343.83126559],87.73118952529623,33.54762857091195,100,77707.75603712765,335347.92921883776,528128.2660661984,86414.89648726773,139937.39797793666,178.57142857142856,217.01936508127847,0.923076923076923,0.097
950000,10000,0.6,[1394.10433509],91.52435968742152,35.140609281651024,100,75729.01813576042,345000.4765160527,523230.2178806916,90270.6716492873,146058.81616780796,176.2483443433396,221.4490170170328,0.923076923076923,0.097
1000000,10000,0.6,[1343.83126559],87.73118952529623,33.54762857091195,100,77707.75603712765,335347.92921883776,528128.2660661984,86414.89648726773,139937.39797793666,178.57142857142856,217.01936508127847,0.923076923076923,0.097
960000,10000,0.6,[1385.17564124],90.89411050064803,34.88085962392865,100,76079.7819775559,343791.1070987244,523695.2558217947,89738.58749576115,145204.36836354109,176.4795353970643,220.9549797371195,0.923076923076923,0.097
970000,10000,0.6,[1377.68486528],90.13038261494697,34.51725800699673,100,76586.99474821766,341552.9063857417,524813.4755495455,88869.78924423024,143836.76854867852,176.9803837648738,219.74074494296403,0.923076923076923,0.097
980000,10000,0.6,[1362.98193473],88.55474997432516,33.97921831023085,100,77277.01058747138,337677.63108859345,526957.2540647637,87407.03095556839,141525.16310436642,177.9535894602942,217.82700784558835,0.923076923076923,0.097
975000,10000,0.6,[1368.21053612],89.12814157831926,34.168069972901804,100,77038.32600128581,339088.964834822,526159.6942644839,87933.80849511,142357.65562680148,177.59227464447918,218.52174419144887,0.923076923076923,0.097
980000,10000,0.6,[1362.98193473],88.55474997432516,33.97921831023085,100,77277.01058747138,337677.63108859345,526957.2540647637,87407.03095556839,141525.16310436642,177.9535894602942,217.82700784558835,0.923076923076923,0.097
976000,10000,0.6,[1368.20528649],89.1268634371361,34.16764483833944,100,77038.85374232946,339084.6973767622,526162.4439696468,87932.36466128685,142355.40900002336,177.59345280865512,218.51932696136552,0.923076923076923,0.097
977000,10000,0.6,[1364.76999004],88.93920787155515,34.105582125794456,100,77120.11612182482,338914.30604096135,526167.4298922047,87828.35745857308,142181.73185867438,177.61298618384242,218.51924128866733,0.923076923076923,0.097
978000,10000,0.6,[1364.73372928],88.93141128011663,34.10301953818828,100,77123.29463245836,338889.1844611537,526183.4831986735,87819.79805275667,142168.39416465437,177.61989342806396,218.50520318104984,0.923076923076923,0.097
979000,10000,0.6,[1363.07457254],88.5746684490676,33.98576512455517,100,77268.8743078433,337741.61522200983,526916.3862915126,87428.79465742178,141559.0804419577,177.9359430604982,217.8628719400738,0.923076923076923,0.097
500000,20000,0.6,[1099.754093],133.0845960443123,47.54527207323029,100,64823.79304641002,439708.39314008586,461090.4195556805,125269.33695605374,198361.7932599047,152.04268964281079,278.6163852379825,0.923076923076923,0.097
700000,20000,0.6,[927.30631735],99.90742280545358,37.6905932004663,100,77425.05395607499,363816.7170331443,503042.02727509855,94679.77987208262,150427.9182797544,168.999029266549,237.8221633569988,0.923076923076923,0.097
900000,20000,0.6,[755.29480836],79.83626326454669,30.247654340262585,100,86937.96621100462,318166.94884983916,525838.2316183267,75952.87229345374,120827.0944362686,179.77408675190054,216.25304794575788,0.923076923076923,0.097
800000,20000,0.6,[860.16726651],89.55676240472057,34.25098581109202,100,81866.79363211422,342126.0566138855,514100.1871075746,85912.3396037147,136620.3479605745,173.91304347826087,227.0874586873315,0.923076923076923,0.097
750000,20000,0.6,[896.52482559],94.22704842696696,35.99882392787369,100,79577.1296217984,352513.8790537978,509036.29067263764,90187.39050182136,143367.40601543552,171.58492244537885,232.19060606140718,0.923076923076923,0.097
800000,20000,0.6,[860.16726651],89.55676240472057,34.25098581109202,100,81866.79363211422,342126.0566138855,514100.1871075746,85912.3396037147,136620.3479605745,173.91304347826087,227.0874586873315,0.923076923076923,0.097
760000,20000,0.6,[890.92111638],93.0216494790726,35.575612076587575,100,80148.08712166414,349545.01392329246,510639.0802050691,89040.03527663849,141574.3537169208,172.27767071688845,230.50944749674042,0.923076923076923,0.097
770000,20000,0.6,[887.09591515],92.2961544181952,35.396128186999036,100,80331.375844372,347878.6289543618,511693.5296779731,88424.62288000742,140610.6067908132,172.73762516845179,229.72323347144615,0.923076923076923,0.097
780000,20000,0.6,[877.90251302],91.17094090092162,35.01573119410856,100,80792.36634496755,345531.7499016041,512893.31525391515,87463.55869985856,139090.14480031875,173.29138348237717,228.69077670571932,0.923076923076923,0.097
775000,20000,0.6,[879.73869384],91.53747115683312,35.11904926483351,100,80677.10345260685,346450.1435904765,512325.4507559806,87802.89870121914,139620.55061564595,173.0408114467787,229.16215569978795,0.923076923076923,0.097
780000,20000,0.6,[877.90251302],91.17094090092162,35.01573119410856,100,80792.36634496755,345531.7499016041,512893.31525391515,87463.55869985856,139090.14480031875,173.29138348237717,228.69077670571932,0.923076923076923,0.097
776000,20000,0.6,[879.73869384],91.53747115683312,35.11904926483351,100,80677.10345260685,346450.1435904765,512325.4507559806,87802.89870121914,139620.55061564595,173.0408114467787,229.16215569978795,0.923076923076923,0.097
777000,20000,0.6,[878.96628544],91.36502021382364,35.063391490477684,100,80743.1997430477,345961.49991141824,512624.7282631109,87623.77359861552,139341.41678417756,173.17171668774046,228.89167208921003,0.923076923076923,0.097
778000,20000,0.6,[878.93762175],91.33430961804893,35.05809139633155,100,80747.10576068296,345873.16438828775,512689.6633255704,87594.71798876583,139296.60135074487,173.1993218054755,228.84254283800374,0.923076923076923,0.097
500000,30000,0.6,[716.15894585],109.58367818388996,39.261744966442954,100,76013.35919378516,370393.338008705,497497.633769514,95656.51196372582,150979.23963298145,167.78523489932886,251.15999668572374,0.923076923076923,0.097
700000,30000,0.6,[578.52092241],87.66953508684375,31.051296348657555,100,85181.03535959256,321756.21629992244,522859.08666264464,75540.24081291266,119387.61150929747,180.02272493823094,226.67094928353893,0.923076923076923,0.097
600000,30000,0.6,[644.3245999],97.60869929125222,34.87495236961935,100,80230.41514301127,342015.6311623005,513646.6580917513,84160.81518103587,132972.47961055287,175.3733003100624,237.18970047751745,0.923076923076923,0.097
550000,30000,0.6,[679.76559263],103.67512028273555,37.12594907999328,100,78132.71621016046,356715.5878568908,505141.3942276987,90053.9627086564,142194.1486185289,171.31893983653057,244.46635235100436,0.923076923076923,0.097
600000,30000,0.6,[644.3245999],97.60869929125222,34.87495236961935,100,80230.41514301127,342015.6311623005,513646.6580917513,84160.81518103587,132972.47961055287,175.3733003100624,237.18970047751745,0.923076923076923,0.097
560000,30000,0.6,[672.12123281],102.13195577928917,36.57859547594818,100,78474.93584652434,353242.4244778586,507322.4977531601,88674.66430192172,140044.17450412124,172.3407731631843,242.99388706533264,0.923076923076923,0.097
570000,30000,0.6,[666.88021849],101.21079187621282,36.25655887946847,100,78726.1678628691,350713.25723338756,508923.53021680756,87694.87791026566,138514.92297538146,173.09235132167507,241.7492648656239,0.923076923076923,0.097
580000,30000,0.6,[657.09574006],99.8434613757258,35.65217391304347,100,79562.84108678719,347107.70992938825,510638.38999339513,86196.68838838855,136159.042521193,173.91304347826087,239.5887285793196,0.923076923076923,0.097
575000,30000,0.6,[663.50799826],100.76481554959742,36.048526863084916,100,79041.66322563996,349609.40067127877,509375.72336810775,87220.38635906161,137766.6218068505,173.3102253032929,241.05748510598022,0.923076923076923,0.097
571000,30000,0.6,[664.87546413],100.9910960550961,36.13336973280591,100,78963.6212384401,350308.61933095224,508940.51180926233,87489.44151108088,138186.640513602,173.10507088814938,241.4330101901039,0.923076923076923,0.097
500000,1000,0.6,[4528.26060012],96.26264609682802,60.86193054257546,100,45255.17981629342,373821.68046697945,554831.8629102818,113436.5255736188,195087.92193892927,182.88817503469411,220.22382171011685,0.923076923076923,0.333
700000,1000,0.6,[4400.80986307],72.56365535149118,51.51543565803162,100,52808.601628296405,316904.60115339485,592524.3725809508,97274.52070957283,169395.78098973693,196.7658555889295,194.94394951866178,0.923076923076923,0.333
900000,1000,0.6,[4174.17534769],61.6671790498966,45.00039156494417,100,58863.02454265468,294155.45887234766,602716.7241385548,89175.74929012606,155917.80631724608,201.46376716137667,186.08172552297816,0.923076923076923,0.333
1100000,1000,0.6,[3850.07772945],53.06992827813853,38.649735803302676,100,65896.44775125227,278351.0431036677,604890.6064511406,81478.72373030217,142723.21941818096,203.82147573653597,180.79561864496077,0.923076923076923,0.333
1000000,1000,0.6,[3998.89388192],56.71913119828586,41.40772455846752,100,62672.566613316936,285456.19642209855,604009.4155989492,84962.01012536277,148707.8665474408,202.74143751395323,183.33215964780095,0.923076923076923,0.333
